snapshot_id,webcam_id,phase,rank,captured_at,created_at,firebase_url,firebase_path,initial_rating,calculated_rating,ai_rating,rating_count,unique_rater_count,first_rating_at,last_rating_at,has_firebase_url,has_calculated_rating,has_rating_rows
66470,3806765,sunrise,12,2025-12-01 19:53:54.495343,2025-12-01 19:53:54.495343,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3806765/1764618834030.jpg,snapshots/3806765/1764618834030.jpg,1,1.00,,1,1,2025-12-01 19:53:54.571602,2025-12-01 19:53:54.571602,True,True,True
66469,3735929,sunrise,11,2025-12-01 19:53:51.996480,2025-12-01 19:53:51.996480,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3735929/1764618831540.jpg,snapshots/3735929/1764618831540.jpg,1,1.00,,1,1,2025-12-01 19:53:52.075602,2025-12-01 19:53:52.075602,True,True,True
66468,103,sunrise,10,2025-12-01 19:53:49.647340,2025-12-01 19:53:49.647340,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/103/1764618829199.jpg,snapshots/103/1764618829199.jpg,1,1.00,,1,1,2025-12-01 19:53:49.725601,2025-12-01 19:53:49.725601,True,True,True
66467,3160750,sunrise,9,2025-12-01 19:53:47.725298,2025-12-01 19:53:47.725298,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3160750/1764618827179.jpg,snapshots/3160750/1764618827179.jpg,1,1.00,,1,1,2025-12-01 19:53:47.802306,2025-12-01 19:53:47.802306,True,True,True
66466,2977319,sunrise,8,2025-12-01 19:53:44.752861,2025-12-01 19:53:44.752861,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2977319/1764618824316.jpg,snapshots/2977319/1764618824316.jpg,1,1.00,,1,1,2025-12-01 19:53:44.834591,2025-12-01 19:53:44.834591,True,True,True
66465,301,sunrise,7,2025-12-01 19:53:41.646460,2025-12-01 19:53:41.646460,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/301/1764618821192.jpg,snapshots/301/1764618821192.jpg,1,1.00,,1,1,2025-12-01 19:53:41.728502,2025-12-01 19:53:41.728502,True,True,True
66464,368,sunrise,6,2025-12-01 19:53:38.380194,2025-12-01 19:53:38.380194,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/368/1764618817842.jpg,snapshots/368/1764618817842.jpg,3,3.00,,1,1,2025-12-01 19:53:38.462142,2025-12-01 19:53:38.462142,True,True,True
66463,2921344,sunrise,5,2025-12-01 19:53:32.836692,2025-12-01 19:53:32.836692,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921344/1764618812368.jpg,snapshots/2921344/1764618812368.jpg,1,1.00,,1,1,2025-12-01 19:53:32.921475,2025-12-01 19:53:32.921475,True,True,True
66462,4308353,sunrise,4,2025-12-01 19:53:29.798637,2025-12-01 19:53:29.798637,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4308353/1764618809291.jpg,snapshots/4308353/1764618809291.jpg,1,1.00,,1,1,2025-12-01 19:53:29.882915,2025-12-01 19:53:29.882915,True,True,True
66461,3735880,sunrise,3,2025-12-01 19:53:26.181666,2025-12-01 19:53:26.181666,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3735880/1764618805704.jpg,snapshots/3735880/1764618805704.jpg,1,1.00,,1,1,2025-12-01 19:53:26.265592,2025-12-01 19:53:26.265592,True,True,True
66460,3343667,sunrise,2,2025-12-01 19:53:23.556689,2025-12-01 19:53:23.556689,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3343667/1764618803097.jpg,snapshots/3343667/1764618803097.jpg,1,1.00,,1,1,2025-12-01 19:53:23.642233,2025-12-01 19:53:23.642233,True,True,True
66459,4001558,sunset,19,2025-12-01 19:53:19.963153,2025-12-01 19:53:19.963153,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4001558/1764618799164.jpg,snapshots/4001558/1764618799164.jpg,5,5.00,,1,1,2025-12-01 19:53:20.050076,2025-12-01 19:53:20.050076,True,True,True
66458,4171194,sunset,12,2025-12-01 18:24:19.391952,2025-12-01 18:24:19.391952,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4171194/1764613458679.jpg,snapshots/4171194/1764613458679.jpg,1,1.00,,1,1,2025-12-01 18:24:19.471981,2025-12-01 18:24:19.471981,True,True,True
66457,4756,sunset,,2025-12-01 18:24:16.275890,2025-12-01 18:24:16.275890,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4756/1764613455694.jpg,snapshots/4756/1764613455694.jpg,4,4.00,,1,1,2025-12-01 18:24:16.382140,2025-12-01 18:24:16.382140,True,True,True
66456,3601639,sunset,11,2025-12-01 18:24:10.123716,2025-12-01 18:24:10.123716,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3601639/1764613449644.jpg,snapshots/3601639/1764613449644.jpg,1,1.00,,1,1,2025-12-01 18:24:10.208414,2025-12-01 18:24:10.208414,True,True,True
66455,4465866,sunset,10,2025-12-01 18:24:06.780652,2025-12-01 18:24:06.780652,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4465866/1764613446252.jpg,snapshots/4465866/1764613446252.jpg,1,1.00,,1,1,2025-12-01 18:24:06.861644,2025-12-01 18:24:06.861644,True,True,True
66454,3223349,sunset,9,2025-12-01 18:24:03.562824,2025-12-01 18:24:03.562824,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3223349/1764613443064.jpg,snapshots/3223349/1764613443064.jpg,4,4.00,,1,1,2025-12-01 18:24:03.645290,2025-12-01 18:24:03.645290,True,True,True
66453,8035,sunset,8,2025-12-01 18:23:59.141656,2025-12-01 18:23:59.141656,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/8035/1764613438630.jpg,snapshots/8035/1764613438630.jpg,1,1.00,,1,1,2025-12-01 18:23:59.224155,2025-12-01 18:23:59.224155,True,True,True
66452,4290344,sunset,7,2025-12-01 18:23:55.269689,2025-12-01 18:23:55.269689,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4290344/1764613434700.jpg,snapshots/4290344/1764613434700.jpg,4,4.00,,1,1,2025-12-01 18:23:55.357395,2025-12-01 18:23:55.357395,True,True,True
66451,3997706,sunset,6,2025-12-01 18:23:46.327105,2025-12-01 18:23:46.327105,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3997706/1764613425785.jpg,snapshots/3997706/1764613425785.jpg,3,3.00,,1,1,2025-12-01 18:23:46.413072,2025-12-01 18:23:46.413072,True,True,True
66450,3433674,sunset,5,2025-12-01 18:23:36.894149,2025-12-01 18:23:36.894149,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3433674/1764613416404.jpg,snapshots/3433674/1764613416404.jpg,1,1.00,,1,1,2025-12-01 18:23:36.971024,2025-12-01 18:23:36.971024,True,True,True
66449,3996705,sunset,4,2025-12-01 18:23:33.804184,2025-12-01 18:23:33.804184,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3996705/1764613413309.jpg,snapshots/3996705/1764613413309.jpg,1,1.00,,1,1,2025-12-01 18:23:33.883110,2025-12-01 18:23:33.883110,True,True,True
66448,3997423,sunset,3,2025-12-01 18:23:28.991646,2025-12-01 18:23:28.991646,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3997423/1764613408526.jpg,snapshots/3997423/1764613408526.jpg,4,4.00,,1,1,2025-12-01 18:23:29.075175,2025-12-01 18:23:29.075175,True,True,True
66447,1457,sunset,2,2025-12-01 18:23:25.322286,2025-12-01 18:23:25.322286,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/1457/1764613404812.jpg,snapshots/1457/1764613404812.jpg,1,1.00,,1,1,2025-12-01 18:23:25.405152,2025-12-01 18:23:25.405152,True,True,True
66446,14458,sunset,1,2025-12-01 18:23:21.278019,2025-12-01 18:23:21.278019,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/14458/1764613400697.jpg,snapshots/14458/1764613400697.jpg,1,1.00,,1,1,2025-12-01 18:23:21.361137,2025-12-01 18:23:21.361137,True,True,True
66445,3800231,sunset,0,2025-12-01 18:23:15.771080,2025-12-01 18:23:15.771080,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3800231/1764613395290.jpg,snapshots/3800231/1764613395290.jpg,2,2.00,,1,1,2025-12-01 18:23:15.855008,2025-12-01 18:23:15.855008,True,True,True
66444,7713,sunrise,24,2025-12-01 18:23:11.462984,2025-12-01 18:23:11.462984,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/7713/1764613390877.jpg,snapshots/7713/1764613390877.jpg,4,4.00,,1,1,2025-12-01 18:23:11.544926,2025-12-01 18:23:11.544926,True,True,True
66443,4052983,sunrise,23,2025-12-01 18:23:05.313859,2025-12-01 18:23:05.313859,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4052983/1764613384845.jpg,snapshots/4052983/1764613384845.jpg,1,1.00,,1,1,2025-12-01 18:23:05.406002,2025-12-01 18:23:05.406002,True,True,True
66442,4050836,sunrise,22,2025-12-01 18:23:01.975791,2025-12-01 18:23:01.975791,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4050836/1764613381359.jpg,snapshots/4050836/1764613381359.jpg,1,1.00,,1,1,2025-12-01 18:23:02.062873,2025-12-01 18:23:02.062873,True,True,True
66441,2942835,sunrise,21,2025-12-01 18:22:59.058849,2025-12-01 18:22:59.058849,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2942835/1764613378552.jpg,snapshots/2942835/1764613378552.jpg,1,1.00,,1,1,2025-12-01 18:22:59.148954,2025-12-01 18:22:59.148954,True,True,True
66440,3902017,sunrise,20,2025-12-01 18:22:55.630831,2025-12-01 18:22:55.630831,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3902017/1764613375104.jpg,snapshots/3902017/1764613375104.jpg,2,2.00,,1,1,2025-12-01 18:22:55.719346,2025-12-01 18:22:55.719346,True,True,True
66439,2923203,sunrise,19,2025-12-01 18:22:48.926178,2025-12-01 18:22:48.926178,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2923203/1764613368438.jpg,snapshots/2923203/1764613368438.jpg,1,1.00,,1,1,2025-12-01 18:22:49.017704,2025-12-01 18:22:49.017704,True,True,True
66438,3924674,sunrise,18,2025-12-01 18:22:45.556908,2025-12-01 18:22:45.556908,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3924674/1764613365064.jpg,snapshots/3924674/1764613365064.jpg,1,1.00,,1,1,2025-12-01 18:22:45.642483,2025-12-01 18:22:45.642483,True,True,True
66437,2977624,sunrise,17,2025-12-01 18:22:42.198781,2025-12-01 18:22:42.198781,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2977624/1764613361684.jpg,snapshots/2977624/1764613361684.jpg,1,1.00,,1,1,2025-12-01 18:22:42.326812,2025-12-01 18:22:42.326812,True,True,True
66436,3430591,sunrise,16,2025-12-01 18:22:38.863145,2025-12-01 18:22:38.863145,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3430591/1764613358308.jpg,snapshots/3430591/1764613358308.jpg,1,1.00,,1,1,2025-12-01 18:22:38.950706,2025-12-01 18:22:38.950706,True,True,True
66435,3806765,sunrise,13,2025-12-01 18:22:23.211992,2025-12-01 18:22:23.211992,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3806765/1764613342641.jpg,snapshots/3806765/1764613342641.jpg,1,1.00,,1,1,2025-12-01 18:22:23.294423,2025-12-01 18:22:23.294423,True,True,True
66434,3735929,sunrise,12,2025-12-01 18:22:19.738662,2025-12-01 18:22:19.738662,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3735929/1764613339256.jpg,snapshots/3735929/1764613339256.jpg,1,1.00,,1,1,2025-12-01 18:22:19.819043,2025-12-01 18:22:19.819043,True,True,True
66433,2921368,sunrise,11,2025-12-01 18:22:16.806049,2025-12-01 18:22:16.806049,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921368/1764613336336.jpg,snapshots/2921368/1764613336336.jpg,1,1.00,,1,1,2025-12-01 18:22:16.885616,2025-12-01 18:22:16.885616,True,True,True
66432,4090704,sunrise,10,2025-12-01 18:22:13.693234,2025-12-01 18:22:13.693234,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4090704/1764613333217.jpg,snapshots/4090704/1764613333217.jpg,1,1.00,,1,1,2025-12-01 18:22:13.773554,2025-12-01 18:22:13.773554,True,True,True
66431,13876,sunrise,9,2025-12-01 18:22:10.596903,2025-12-01 18:22:10.596903,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/13876/1764613330123.jpg,snapshots/13876/1764613330123.jpg,1,1.00,,1,1,2025-12-01 18:22:10.681543,2025-12-01 18:22:10.681543,True,True,True
66430,103,sunrise,8,2025-12-01 18:22:06.549767,2025-12-01 18:22:06.549767,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/103/1764613326077.jpg,snapshots/103/1764613326077.jpg,1,1.00,,1,1,2025-12-01 18:22:06.629558,2025-12-01 18:22:06.629558,True,True,True
66429,3160750,sunrise,7,2025-12-01 18:22:03.097946,2025-12-01 18:22:03.097946,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3160750/1764613322618.jpg,snapshots/3160750/1764613322618.jpg,1,1.00,,1,1,2025-12-01 18:22:03.177723,2025-12-01 18:22:03.177723,True,True,True
66428,2977319,sunrise,6,2025-12-01 18:22:00.085676,2025-12-01 18:22:00.085676,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2977319/1764613319567.jpg,snapshots/2977319/1764613319567.jpg,1,1.00,,1,1,2025-12-01 18:22:00.170110,2025-12-01 18:22:00.170110,True,True,True
66427,4380968,sunrise,5,2025-12-01 18:21:57.050890,2025-12-01 18:21:57.050890,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/4380968/1764613316532.jpg,snapshots/4380968/1764613316532.jpg,1,1.00,,1,1,2025-12-01 18:21:57.130457,2025-12-01 18:21:57.130457,True,True,True
66426,2921344,sunrise,4,2025-12-01 18:21:53.863933,2025-12-01 18:21:53.863933,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921344/1764613313393.jpg,snapshots/2921344/1764613313393.jpg,1,1.00,,1,1,2025-12-01 18:21:53.943506,2025-12-01 18:21:53.943506,True,True,True
66425,2921351,sunrise,14,2025-12-01 18:21:50.345024,2025-12-01 18:21:50.345024,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921351/1764613309738.jpg,snapshots/2921351/1764613309738.jpg,3,3.00,,1,1,2025-12-01 18:22:29.133828,2025-12-01 18:22:29.133828,True,True,True
66424,861454,sunrise,15,2025-12-01 18:21:43.291936,2025-12-01 18:21:43.291936,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/861454/1764613302716.jpg,snapshots/861454/1764613302716.jpg,3,4.00,,1,1,2025-12-01 18:22:35.200785,2025-12-01 18:22:35.200785,True,True,True
66423,3798295,sunset,14,2025-12-01 18:21:32.990700,2025-12-01 18:21:32.990700,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/3798295/1764613292183.jpg,snapshots/3798295/1764613292183.jpg,4,3.00,,1,1,2025-12-01 18:24:23.218956,2025-12-01 18:24:23.218956,True,True,True
66422,368,sunset,7,2025-11-26 01:43:55.060797,2025-11-26 01:43:55.060797,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/368/1764121434429.jpg,snapshots/368/1764121434429.jpg,5,5.00,,1,1,2025-11-26 01:43:55.154748,2025-11-26 01:43:55.154748,True,True,True
66421,11592,sunrise,18,2025-11-26 01:43:31.719926,2025-11-26 01:43:31.719926,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/11592/1764121410941.jpg,snapshots/11592/1764121410941.jpg,5,5.00,,1,1,2025-11-26 01:43:31.817307,2025-11-26 01:43:31.817307,True,True,True
66420,2921342,sunrise,2,2025-11-26 01:34:17.571579,2025-11-26 01:34:17.571579,https://storage.googleapis.com/sunrisesunset-32a25.firebasestorage.app/snapshots/2921342/1764120856936.jpg,snapshots/2921342/1764120856936.jpg,5,5.00,,1,1,2025-11-26 01:34:17.670980,2025-11-26 01:34:17.670980,True,True,True
